SampleID,ASV,Count
1848C,ASV_1205,3098.0
FMT.0169B,ASV_1205,194.0
FMT.0250D,ASV_1206,1236.0
1720J,ASV_1206,150.0
1705M,ASV_1206,70.0
FMT.0107K,ASV_1206,73.0
FMT.0250L,ASV_1206,153.0
1657H,ASV_1206,62.0
1658F,ASV_1206,35.0
1842B,ASV_1206,337.0
1777H,ASV_1206,136.0
1736B,ASV_1206,18.0
1848H,ASV_1206,609.0
FMT.0191F,ASV_1206,65.0
628N,ASV_1207,76.0
1380D,ASV_1207,459.0
FMT.0076O,ASV_1207,493.0
FMT.0192C,ASV_1207,204.0
1394H,ASV_1207,306.0
FMT.0165C,ASV_1207,649.0
FMT.0165J,ASV_1207,79.0
FMT.0172B,ASV_1207,96.0
1560B,ASV_1207,201.0
1580A,ASV_1207,385.0
1896E,ASV_1208,166.0
FMT.0063PP,ASV_1208,96.0
1366E,ASV_1208,47.0
FMT.0236G,ASV_1208,236.0
FMT.0191A,ASV_1208,39.0
1838A,ASV_1208,20.0
1493C,ASV_1208,65.0
1493M,ASV_1208,287.0
1798J,ASV_1208,492.0
1809D,ASV_1209,352.0
1186P,ASV_1209,1063.0
FMT.0107H,ASV_1209,130.0
FMT.0240E,ASV_1209,153.0
1773I,ASV_1209,70.0
1839G,ASV_1209,117.0
1777B,ASV_1209,591.0
1848F,ASV_1209,41.0
FMT.0035B,ASV_1209,807.0
1921E,ASV_1210,3263.0
1865H,ASV_1210,51.0
1814M,ASV_1212,76.0
1909I,ASV_1212,40.0
FMT.0063AAA,ASV_1212,52.0
FMT.0063FFF,ASV_1212,75.0
FMT.0063PP,ASV_1212,48.0
FMT.0063QQ,ASV_1212,37.0
FMT.0063WW,ASV_1212,63.0
FMT.0063XX,ASV_1212,75.0
FMT.0107S,ASV_1212,56.0
1574K,ASV_1212,1443.0
1532F,ASV_1212,25.0
1826E,ASV_1212,451.0
2105E,ASV_1212,331.0
1493K,ASV_1212,19.0
1530C,ASV_1212,54.0
1532C,ASV_1212,46.0
FMT.0208O,ASV_1212,66.0
1736A,ASV_1212,83.0
FMT.0035J,ASV_1212,58.0
FMT.0242E,ASV_1213,6.0
1713K,ASV_1213,96.0
1713L,ASV_1213,228.0
1713N,ASV_1213,196.0
1816H,ASV_1213,263.0
1734H,ASV_1213,221.0
FMT.0239D,ASV_1213,127.0
972I,ASV_1213,354.0
1663C,ASV_1213,261.0
1709G,ASV_1213,99.0
1709J,ASV_1213,298.0
1720C,ASV_1213,280.0
1736A,ASV_1213,120.0
1758H,ASV_1213,258.0
1711L,ASV_1214,7.0
1789D,ASV_1214,3285.0
1798C,ASV_1215,1203.0
123F,ASV_1216,3283.0
1432L,ASV_1217,798.0
FMT.0180J,ASV_1217,246.0
1630H,ASV_1217,299.0
FMT.0161M,ASV_1217,83.0
FMT.0224O,ASV_1217,941.0
FMT.0186H,ASV_1217,372.0
2015C,ASV_1217,124.0
1580A,ASV_1217,124.0
1713M,ASV_1218,8.0
1731K,ASV_1218,51.0
1734H,ASV_1218,22.0
1186R,ASV_1218,344.0
957B,ASV_1218,538.0
1371C,ASV_1218,24.0
1691C,ASV_1218,79.0
FMT.0243C,ASV_1218,42.0
1773L,ASV_1218,8.0
1773M,ASV_1218,868.0
1773O,ASV_1218,608.0
972Q,ASV_1218,442.0
FMT.0147U,ASV_1218,5.0
1686E,ASV_1219,214.0
1393A,ASV_1219,91.0
1694H,ASV_1219,32.0
1694I,ASV_1219,155.0
1694J,ASV_1219,257.0
FMT.0122C,ASV_1219,1453.0
1644A,ASV_1220,33.0
FMT.0250W,ASV_1220,5.0
1720J,ASV_1220,1037.0
1720K,ASV_1220,178.0
1720L,ASV_1220,1924.0
1826A,ASV_1221,3268.0
957B,ASV_1222,514.0
957C,ASV_1222,638.0
1665M,ASV_1222,264.0
1606F,ASV_1222,301.0
1606G,ASV_1222,132.0
FMT.0200I,ASV_1223,38.0
FMT.0219G,ASV_1223,151.0
FMT.0064A,ASV_1223,271.0
1694F,ASV_1223,541.0
1694G,ASV_1223,404.0
1694H,ASV_1223,227.0
1694I,ASV_1223,274.0
1366O,ASV_1224,27.0
1976A,ASV_1224,40.0
1976B,ASV_1224,19.0
1839E,ASV_1224,29.0
1796C,ASV_1224,176.0
1796F,ASV_1224,61.0
FMT.0165B,ASV_1224,6.0
FMT.0165C,ASV_1224,1090.0
FMT.0136C,ASV_1224,227.0
FMT.0009F,ASV_1224,1579.0
1909J,ASV_1225,54.0
1909M,ASV_1225,3112.0
1921F,ASV_1225,5.0
1630D,ASV_1225,77.0
972C,ASV_1226,3242.0
FMT.0180C,ASV_1227,30.0
FMT.0186N,ASV_1227,28.0
FMT.0107Q,ASV_1227,188.0
FMT.0215A,ASV_1227,40.0
1789A,ASV_1227,1267.0
FMT.0186M,ASV_1227,57.0
FMT.0208E,ASV_1227,31.0
1393L,ASV_1227,350.0
FMT.0035L,ASV_1227,487.0
FMT.0225F,ASV_1227,755.0
FMT.0180G,ASV_1228,57.0
FMT.0192J,ASV_1228,282.0
FMT.0196D,ASV_1228,136.0
FMT.0232G,ASV_1228,51.0
1617D,ASV_1228,708.0
FMT.0080A,ASV_1228,792.0
FMT.0106N,ASV_1228,143.0
FMT.0192C,ASV_1228,357.0
FMT.0189N,ASV_1228,283.0
FMT.0172B,ASV_1228,214.0
FMT.0164F,ASV_1229,3232.0
FMT.0169O,ASV_1230,293.0
1462D,ASV_1230,155.0
1588F,ASV_1230,278.0
FMT.0157O,ASV_1230,67.0
FMT.0215B,ASV_1230,83.0
FMT.0161M,ASV_1230,135.0
FMT.0176A,ASV_1230,60.0
FMT.0192G,ASV_1230,83.0
1919H,ASV_1230,61.0
2015C,ASV_1230,148.0
1493D,ASV_1230,183.0
1493F,ASV_1230,88.0
1493N,ASV_1230,72.0
1511F,ASV_1230,353.0
1380K,ASV_1230,139.0
FMT.0165C,ASV_1230,368.0
FMT.0172B,ASV_1230,94.0
1574D,ASV_1230,111.0
1443G,ASV_1231,57.0
FMT.0165L,ASV_1231,41.0
1460J,ASV_1231,94.0
FMT.0200D,ASV_1231,314.0
1366C,ASV_1231,37.0
1380D,ASV_1231,420.0
1622E,ASV_1231,220.0
FMT.0171U,ASV_1231,132.0
1461A,ASV_1231,81.0
1493A,ASV_1231,96.0
FMT.0208C,ASV_1231,220.0
1493K,ASV_1231,517.0
FMT.0212A,ASV_1231,26.0
FMT.0125H,ASV_1231,287.0
1785A,ASV_1232,1542.0
1866C,ASV_1234,1166.0
1866E,ASV_1234,403.0
FMT.0136D,ASV_1234,193.0
FMT.0136F,ASV_1234,195.0
1700A,ASV_1235,3211.0
1462B,ASV_1236,323.0
1366L,ASV_1236,135.0
1588F,ASV_1236,63.0
FMT.0197E,ASV_1236,94.0
FMT.0173N,ASV_1236,332.0
1461R,ASV_1236,181.0
1511F,ASV_1236,1378.0
1394H,ASV_1236,288.0
1574D,ASV_1236,136.0
1798C,ASV_1237,3204.0
1705Q,ASV_1238,58.0
634C,ASV_1238,1788.0
FMT.0186C,ASV_1238,3.0
FMT.0107P,ASV_1238,17.0
1773O,ASV_1238,339.0
1842F,ASV_1238,25.0
FMT.0186L,ASV_1238,31.0
FMT.0208O,ASV_1238,312.0
FMT.0035J,ASV_1238,588.0
1687B,ASV_1239,59.0
1706C,ASV_1239,26.0
1706D,ASV_1239,5.0
1789E,ASV_1239,788.0
972O,ASV_1239,225.0
972R,ASV_1239,73.0
FMT.0196J,ASV_1239,4.0
FMT.0066P,ASV_1239,1774.0
FMT.0124B,ASV_1239,230.0
FMT.0063N,ASV_1240,220.0
FMT.0023D,ASV_1240,2897.0
1801D,ASV_1241,50.0
1687B,ASV_1241,40.0
1713G,ASV_1241,38.0
FMT.0063NN,ASV_1241,303.0
1671G,ASV_1241,84.0
FMT.0239B,ASV_1241,86.0
1648E,ASV_1241,7.0
1665L,ASV_1241,6.0
1665M,ASV_1241,6.0
1720C,ASV_1241,37.0
1728G,ASV_1241,23.0
1730C,ASV_1241,19.0
1736B,ASV_1241,28.0
1755B,ASV_1241,922.0
1758H,ASV_1241,9.0
FMT.0250V,ASV_1242,2250.0
1687B,ASV_1242,160.0
1380B,ASV_1242,151.0
FMT.0195E,ASV_1242,63.0
FMT.0023C,ASV_1242,521.0
1789D,ASV_1243,53.0
1826D,ASV_1243,2829.0
1777I,ASV_1243,286.0
FMT.0196F,ASV_1244,423.0
FMT.0232J,ASV_1244,468.0
FMT.0171D,ASV_1244,220.0
972Q,ASV_1244,52.0
FMT.0200A,ASV_1244,536.0
FMT.0171Q,ASV_1244,1004.0
1710C,ASV_1246,3156.0
1686C,ASV_1247,11.0
FMT.0147BB,ASV_1249,3147.0
1809L,ASV_1250,34.0
1687E,ASV_1250,10.0
FMT.0192J,ASV_1250,8.0
1371C,ASV_1250,40.0
1380C,ASV_1250,14.0
1588D,ASV_1250,237.0
628P,ASV_1250,8.0
FMT.0236B,ASV_1250,206.0
1785E,ASV_1250,48.0
FMT.0171B,ASV_1250,20.0
FMT.0160O,ASV_1250,11.0
FMT.0191L,ASV_1250,50.0
1721G,ASV_1250,12.0
1865B,ASV_1250,1871.0
1865C,ASV_1250,8.0
1865D,ASV_1250,13.0
FMT.0028N,ASV_1250,72.0
1822D,ASV_1250,94.0
FMT.0023I,ASV_1250,86.0
1398I,ASV_1251,206.0
1443A,ASV_1251,163.0
1443B,ASV_1251,32.0
1705L,ASV_1251,302.0
1705M,ASV_1251,67.0
1393B,ASV_1251,87.0
1965G,ASV_1251,219.0
1965I,ASV_1251,111.0
FMT.0120L,ASV_1251,1234.0
1493D,ASV_1251,240.0
FMT.0124K,ASV_1251,34.0
FMT.0250I,ASV_1253,25.0
1642O,ASV_1253,11.0
1896D,ASV_1253,149.0
1686E,ASV_1253,52.0
1705D,ASV_1253,47.0
1705E,ASV_1253,29.0
1705I,ASV_1253,61.0
1705L,ASV_1253,37.0
FMT.0192L,ASV_1253,38.0
1366M,ASV_1253,6.0
FMT.0236D,ASV_1253,76.0
FMT.0236L,ASV_1253,21.0
1789E,ASV_1253,354.0
1826D,ASV_1253,83.0
972L,ASV_1253,784.0
1656K,ASV_1253,7.0
1838H,ASV_1253,5.0
1873G,ASV_1253,123.0
1460C,ASV_1253,20.0
1461U,ASV_1253,8.0
1372Q,ASV_1253,572.0
1937H,ASV_1253,7.0
FMT.0100F,ASV_1253,31.0
1532C,ASV_1253,63.0
FMT.0208H,ASV_1253,6.0
1393L,ASV_1253,2.0
FMT.0066M,ASV_1253,14.0
1546J,ASV_1254,846.0
1772K,ASV_1254,54.0
1645J,ASV_1254,286.0
1838D,ASV_1254,34.0
1856E,ASV_1254,36.0
1432O,ASV_1255,25.0
1713I,ASV_1255,22.0
FMT.0189H,ASV_1255,231.0
FMT.0157E,ASV_1255,1069.0
FMT.0219F,ASV_1255,178.0
FMT.0172D,ASV_1255,52.0
FMT.0189M,ASV_1255,102.0
FMT.0100D,ASV_1255,83.0
FMT.0208L,ASV_1255,330.0
1580L,ASV_1255,273.0
1814N,ASV_1256,3.0
1713F,ASV_1256,92.0
1823G,ASV_1256,179.0
FMT.0063AAA,ASV_1256,894.0
FMT.0063BBB,ASV_1256,354.0
FMT.0063EEE,ASV_1256,14.0
FMT.0063FFF,ASV_1256,50.0
FMT.0063PP,ASV_1256,22.0
FMT.0063QQ,ASV_1256,17.0
FMT.0063TT,ASV_1256,49.0
FMT.0063VV,ASV_1256,7.0
FMT.0107A,ASV_1256,62.0
FMT.0107I,ASV_1256,69.0
FMT.0107R,ASV_1256,63.0
FMT.0107S,ASV_1256,30.0
FMT.0251I,ASV_1256,40.0
972C,ASV_1256,17.0
972G,ASV_1256,223.0
1658F,ASV_1256,46.0
1690K,ASV_1256,249.0
1728G,ASV_1256,76.0
FMT.0035C,ASV_1256,283.0
FMT.0242G,ASV_1257,936.0
FMT.0172J,ASV_1257,10.0
1642O,ASV_1257,24.0
1909J,ASV_1257,61.0
1766O,ASV_1257,4.0
1816I,ASV_1257,95.0
1366N,ASV_1257,23.0
1706C,ASV_1257,7.0
1630G,ASV_1257,2.0
FMT.0232F,ASV_1257,2.0
FMT.0236H,ASV_1257,293.0
1881B,ASV_1257,3.0
FMT.0189N,ASV_1257,15.0
1965A,ASV_1257,52.0
FMT.0100F,ASV_1257,12.0
1393L,ASV_1257,22.0
1560D,ASV_1257,910.0
1848K,ASV_1257,289.0
FMT.0050H,ASV_1257,16.0
1665G,ASV_1258,722.0
1757T,ASV_1258,212.0
FMT.0232J,ASV_1258,1120.0
972Q,ASV_1258,68.0
1885A,ASV_1258,48.0
1372R,ASV_1258,151.0
1713K,ASV_1259,148.0
1816G,ASV_1259,109.0
FMT.0192J,ASV_1259,7.0
1642C,ASV_1259,34.0
1706C,ASV_1259,12.0
1789J,ASV_1259,1168.0
FMT.0106N,ASV_1259,121.0
FMT.0192C,ASV_1259,10.0
FMT.0189N,ASV_1259,27.0
1865B,ASV_1259,576.0
FMT.0157C,ASV_1261,3093.0
1432L,ASV_1262,650.0
1460G,ASV_1262,282.0
FMT.0180J,ASV_1262,145.0
FMT.0186H,ASV_1262,185.0
1493D,ASV_1262,92.0
1493N,ASV_1262,114.0
1511F,ASV_1262,212.0
FMT.0197O,ASV_1262,294.0
1394H,ASV_1262,219.0
1580J,ASV_1262,621.0
1710C,ASV_1263,3089.0
FMT.0250I,ASV_1264,44.0
FMT.0242G,ASV_1264,424.0
1909K,ASV_1264,28.0
1801C,ASV_1264,53.0
1711A,ASV_1264,45.0
FMT.0107Q,ASV_1264,606.0
1691C,ASV_1264,111.0
FMT.0251D,ASV_1264,730.0
FMT.0240M,ASV_1264,53.0
FMT.0215A,ASV_1264,90.0
1663E,ASV_1264,72.0
1957H,ASV_1264,464.0
1393L,ASV_1264,3.0
FMT.0063F,ASV_1264,240.0
FMT.0250J,ASV_1265,10.0
1710G,ASV_1265,19.0
1909D,ASV_1265,188.0
1713L,ASV_1265,423.0
1713Q,ASV_1265,39.0
1716C,ASV_1265,4.0
1728F,ASV_1265,9.0
FMT.0063FFF,ASV_1265,21.0
1366B,ASV_1265,15.0
1393A,ASV_1265,417.0
1630K,ASV_1265,1532.0
1965G,ASV_1265,5.0
1663F,ASV_1265,142.0
1690K,ASV_1265,27.0
1709H,ASV_1265,17.0
1511C,ASV_1265,25.0
1721E,ASV_1265,59.0
1721F,ASV_1265,4.0
1721G,ASV_1265,8.0
1909A,ASV_1266,2306.0
1371C,ASV_1266,76.0
1630D,ASV_1266,166.0
1773G,ASV_1266,70.0
1574G,ASV_1266,79.0
1848C,ASV_1267,3083.0
1686J,ASV_1269,26.0
1546J,ASV_1269,801.0
1772K,ASV_1269,65.0
1645J,ASV_1269,304.0
1838D,ASV_1269,25.0
1461E,ASV_1269,21.0
1856E,ASV_1269,27.0
1560F,ASV_1269,9.0
FMT.0061D,ASV_1269,37.0
1671A,ASV_1270,62.0
628J,ASV_1270,296.0
628P,ASV_1270,713.0
FMT.0229G,ASV_1270,95.0
1460N,ASV_1270,46.0
1934J,ASV_1270,241.0
628B,ASV_1270,1439.0
1687A,ASV_1271,418.0
1186E,ASV_1271,442.0
FMT.0063XX,ASV_1271,85.0
FMT.0236L,ASV_1271,540.0
1656H,ASV_1271,37.0
1461H,ASV_1271,7.0
1511D,ASV_1271,494.0
1796C,ASV_1271,677.0
1686H,ASV_1272,541.0
FMT.0063K,ASV_1272,190.0
1687E,ASV_1272,346.0
1645I,ASV_1272,1314.0
1721G,ASV_1272,213.0
FMT.0242H,ASV_1273,69.0
FMT.0066M,ASV_1274,3048.0
1705Q,ASV_1275,67.0
634C,ASV_1275,1723.0
1773O,ASV_1275,260.0
FMT.0186L,ASV_1275,28.0
FMT.0208O,ASV_1275,329.0
FMT.0035J,ASV_1275,550.0
1665K,ASV_1277,80.0
FMT.0250V,ASV_1277,229.0
1934F,ASV_1277,46.0
1711N,ASV_1277,76.0
1687L,ASV_1277,1501.0
1656A,ASV_1277,23.0
FMT.0061A,ASV_1277,31.0
1461X,ASV_1277,17.0
1720C,ASV_1277,7.0
1848G,ASV_1277,692.0
1858F,ASV_1277,32.0
1656C,ASV_1278,3042.0
FMT.0242I,ASV_1279,77.0
FMT.0238C,ASV_1279,33.0
1902I,ASV_1279,3.0
1705F,ASV_1279,14.0
1642B,ASV_1279,15.0
FMT.0197Q,ASV_1279,117.0
FMT.0001C,ASV_1279,21.0
FMT.0064X,ASV_1279,665.0
1842B,ASV_1279,47.0
1881B,ASV_1279,33.0
1893B,ASV_1279,1203.0
628C,ASV_1279,91.0
1858D,ASV_1279,75.0
1866B,ASV_1279,394.0
FMT.0028H,ASV_1279,29.0
FMT.0066R,ASV_1279,52.0
FMT.0066D,ASV_1279,166.0
1848C,ASV_1280,2116.0
1848D,ASV_1280,919.0
1658J,ASV_1281,7.0
1680B,ASV_1281,6.0
1909I,ASV_1281,235.0
1700A,ASV_1281,7.0
FMT.0251A,ASV_1281,16.0
FMT.0236H,ASV_1281,32.0
FMT.0236L,ASV_1281,9.0
1773L,ASV_1281,85.0
1493D,ASV_1281,5.0
1393J,ASV_1281,2.0
1393K,ASV_1281,1.0
FMT.0165N,ASV_1281,505.0
1810C,ASV_1282,7.0
1705V,ASV_1282,7.0
1630G,ASV_1282,689.0
1630H,ASV_1282,3.0
FMT.0191L,ASV_1282,2.0
1372Q,ASV_1282,2309.0
FMT.0122D,ASV_1283,3027.0
1839G,ASV_1285,77.0
1842F,ASV_1285,55.0
1848D,ASV_1285,2886.0
1814L,ASV_1286,22.0
1824E,ASV_1286,158.0
1186J,ASV_1286,294.0
1186K,ASV_1286,66.0
1186M,ASV_1286,174.0
1186P,ASV_1286,574.0
1393B,ASV_1286,45.0
FMT.0240N,ASV_1286,53.0
FMT.0191A,ASV_1286,125.0
1838E,ASV_1286,91.0
1957B,ASV_1286,3.0
1521M,ASV_1286,13.0
1560B,ASV_1286,66.0
1694K,ASV_1286,182.0
FMT.0196F,ASV_1287,412.0
FMT.0232J,ASV_1287,446.0
FMT.0171D,ASV_1287,195.0
FMT.0200A,ASV_1287,496.0
FMT.0171Q,ASV_1287,948.0
1809D,ASV_1289,843.0
FMT.0063AAA,ASV_1289,357.0
FMT.0063BBB,ASV_1289,462.0
FMT.0063FFF,ASV_1289,127.0
FMT.0063KK,ASV_1289,168.0
FMT.0063TT,ASV_1289,125.0
FMT.0107N,ASV_1289,82.0
FMT.0107R,ASV_1289,108.0
972C,ASV_1289,72.0
FMT.0035C,ASV_1289,388.0
FMT.0023H,ASV_1291,2992.0
1687E,ASV_1292,10.0
FMT.0063VV,ASV_1292,8.0
FMT.0251C,ASV_1292,18.0
FMT.0251D,ASV_1292,24.0
FMT.0251E,ASV_1292,76.0
FMT.0251G,ASV_1292,33.0
FMT.0168D,ASV_1292,21.0
1721G,ASV_1292,47.0
FMT.0061CC,ASV_1292,53.0
FMT.0061J,ASV_1292,48.0
FMT.0009A,ASV_1293,2990.0
FMT.0009A,ASV_1294,2989.0
1684F,ASV_1296,163.0
1686E,ASV_1296,304.0
1686K,ASV_1296,92.0
FMT.0063MM,ASV_1296,188.0
1671B,ASV_1296,146.0
1671F,ASV_1296,37.0
1671I,ASV_1296,285.0
1818N,ASV_1296,24.0
1818O,ASV_1296,12.0
1789K,ASV_1296,1035.0
1645C,ASV_1296,309.0
1656K,ASV_1296,7.0
1726A,ASV_1296,28.0
1728G,ASV_1296,8.0
1730A,ASV_1296,6.0
1730C,ASV_1296,8.0
1730D,ASV_1296,98.0
1736B,ASV_1296,45.0
1736C,ASV_1296,13.0
1755J,ASV_1296,9.0
1934F,ASV_1297,1784.0
1731F,ASV_1297,28.0
1818N,ASV_1297,81.0
1826D,ASV_1297,38.0
1709G,ASV_1297,133.0
FMT.0219A,ASV_1297,23.0
1945I,ASV_1297,808.0
1755J,ASV_1297,10.0
1976F,ASV_1299,2458.0
1981H,ASV_1299,241.0
1965B,ASV_1299,53.0
1671G,ASV_1301,18.0
1460H,ASV_1301,68.0
FMT.0063AAA,ASV_1301,970.0
1380B,ASV_1301,76.0
FMT.0236C,ASV_1301,1170.0
1965G,ASV_1301,8.0
1546D,ASV_1301,175.0
FMT.0178A,ASV_1301,27.0
1460L,ASV_1301,37.0
1479E,ASV_1301,25.0
628H,ASV_1301,217.0
195E,ASV_1304,2947.0
1713G,ASV_1306,90.0
1776L,ASV_1306,447.0
1371D,ASV_1306,365.0
1393B,ASV_1306,429.0
1393C,ASV_1306,38.0
1630D,ASV_1306,29.0
FMT.0240O,ASV_1306,85.0
1839D,ASV_1306,545.0
FMT.0192S,ASV_1306,2.0
1372R,ASV_1306,15.0
1493E,ASV_1306,21.0
FMT.0208M,ASV_1306,14.0
1796F,ASV_1306,216.0
1755K,ASV_1306,33.0
FMT.0035F,ASV_1306,38.0
1865C,ASV_1307,2928.0
1801B,ASV_1309,2181.0
634C,ASV_1309,118.0
FMT.0063EEE,ASV_1309,127.0
1511B,ASV_1309,217.0
FMT.0208O,ASV_1309,219.0
FMT.0010M,ASV_1309,16.0
FMT.0010F,ASV_1310,272.0
FMT.0035E,ASV_1310,2622.0
FMT.0050B,ASV_1310,6.0
1921C,ASV_1311,2860.0
FMT.0189H,ASV_1313,249.0
FMT.0157E,ASV_1313,884.0
FMT.0219F,ASV_1313,183.0
FMT.0172D,ASV_1313,50.0
FMT.0189M,ASV_1313,134.0
FMT.0100D,ASV_1313,62.0
FMT.0208L,ASV_1313,305.0
1580L,ASV_1313,286.0
FMT.0050H,ASV_1314,18.0
1246M,ASV_1314,2806.0
FMT.0245B,ASV_1315,2883.0
FMT.0147BB,ASV_1316,2882.0
1713M,ASV_1318,11.0
1617C,ASV_1318,2289.0
1617N,ASV_1318,17.0
1622J,ASV_1318,6.0
1826E,ASV_1318,50.0
1493C,ASV_1318,7.0
FMT.0208L,ASV_1318,55.0
1909D,ASV_1319,1925.0
FMT.0240G,ASV_1319,166.0
1546B,ASV_1319,17.0
1842A,ASV_1319,164.0
1873R,ASV_1319,594.0
1921C,ASV_1320,2823.0
FMT.0250P,ASV_1321,81.0
1713G,ASV_1321,155.0
1711E,ASV_1321,36.0
FMT.0157C,ASV_1321,30.0
FMT.0215E,ASV_1321,1530.0
FMT.0169G,ASV_1321,34.0
FMT.0189K,ASV_1321,686.0
1462E,ASV_1322,144.0
FMT.0107E,ASV_1322,11.0
FMT.0197H,ASV_1322,29.0
1461U,ASV_1322,63.0
1530B,ASV_1322,829.0
1394I,ASV_1322,120.0
1574F,ASV_1322,307.0
FMT.0028N,ASV_1322,663.0
FMT.0061L,ASV_1322,307.0
FMT.0124D,ASV_1322,182.0
1934C,ASV_1323,1348.0
1758A,ASV_1323,139.0
1826A,ASV_1323,844.0
1381D,ASV_1323,333.0
1671E,ASV_1324,438.0
1687H,ASV_1324,78.0
1818Q,ASV_1324,32.0
1833A,ASV_1324,148.0
1833B,ASV_1324,355.0
1833C,ASV_1324,1546.0
1833E,ASV_1324,60.0
1671G,ASV_1325,23.0
1460H,ASV_1325,77.0
FMT.0063AAA,ASV_1325,938.0
1380B,ASV_1325,82.0
FMT.0236C,ASV_1325,1080.0
1546D,ASV_1325,161.0
FMT.0178A,ASV_1325,19.0
1460L,ASV_1325,19.0
1479E,ASV_1325,33.0
628H,ASV_1325,191.0
1419C,ASV_1326,2843.0
FMT.0172L,ASV_1327,47.0
1479A,ASV_1327,61.0
FMT.0192L,ASV_1327,132.0
1713N,ASV_1328,20.0
1757J,ASV_1328,29.0
972D,ASV_1328,2502.0
FMT.0118H,ASV_1328,130.0
1669C,ASV_1328,116.0
1809M,ASV_1329,8.0
1814O,ASV_1329,8.0
1823G,ASV_1329,40.0
FMT.0063BBB,ASV_1329,65.0
FMT.0107A,ASV_1329,35.0
FMT.0107Q,ASV_1329,5.0
972C,ASV_1329,178.0
972G,ASV_1329,24.0
1709J,ASV_1329,75.0
1796D,ASV_1329,49.0
FMT.0180C,ASV_1330,33.0
FMT.0186N,ASV_1330,29.0
FMT.0107Q,ASV_1330,139.0
FMT.0215A,ASV_1330,46.0
1789A,ASV_1330,976.0
FMT.0186M,ASV_1330,44.0
FMT.0208E,ASV_1330,42.0
1393L,ASV_1330,327.0
FMT.0035L,ASV_1330,415.0
FMT.0225F,ASV_1330,746.0
1656C,ASV_1331,2827.0
FMT.0196F,ASV_1332,309.0
FMT.0232J,ASV_1332,569.0
FMT.0171D,ASV_1332,177.0
FMT.0200A,ASV_1332,368.0
FMT.0171Q,ASV_1332,1111.0
1381D,ASV_1333,2809.0
FMT.0250D,ASV_1335,2794.0
FMT.0066J,ASV_1336,2786.0
1419C,ASV_1337,2775.0
1801D,ASV_1338,798.0
1934I,ASV_1338,48.0
1731K,ASV_1338,539.0
1818Q,ASV_1338,135.0
1709J,ASV_1338,481.0
FMT.0219D,ASV_1338,3.0
1814N,ASV_1339,126.0
1921D,ASV_1339,29.0
1720D,ASV_1339,29.0
1366M,ASV_1339,200.0
1366N,ASV_1339,194.0
1630D,ASV_1339,569.0
1965G,ASV_1339,30.0
1776A,ASV_1339,1170.0
1921E,ASV_1340,2717.0
1865H,ASV_1340,49.0
1694J,ASV_1341,2760.0
FMT.0250P,ASV_1342,72.0
1713G,ASV_1342,140.0
FMT.0189F,ASV_1342,35.0
FMT.0215E,ASV_1342,1502.0
FMT.0169G,ASV_1342,51.0
FMT.0189K,ASV_1342,652.0
1694J,ASV_1344,2741.0
FMT.0250J,ASV_1345,34.0
1686H,ASV_1345,22.0
FMT.0063K,ASV_1345,21.0
1186N,ASV_1345,292.0
FMT.0063QQ,ASV_1345,12.0
1366N,ASV_1345,55.0
1630H,ASV_1345,80.0
1786B,ASV_1345,14.0
1432A,ASV_1345,18.0
FMT.0061A,ASV_1345,73.0
1461G,ASV_1345,16.0
FMT.0169E,ASV_1345,4.0
1560D,ASV_1345,1373.0
1574B,ASV_1345,36.0
628F,ASV_1345,15.0
1721G,ASV_1345,29.0
1865B,ASV_1345,267.0
FMT.0066L,ASV_1345,116.0
FMT.0242G,ASV_1346,113.0
1934F,ASV_1346,10.0
628P,ASV_1346,7.0
628Q,ASV_1346,103.0
1965G,ASV_1346,14.0
1976B,ASV_1346,6.0
FMT.0169G,ASV_1346,8.0
1833F,ASV_1346,104.0
FMT.0189K,ASV_1346,17.0
FMT.0125F,ASV_1346,104.0
FMT.0180M,ASV_1346,1544.0
FMT.0147F,ASV_1346,710.0
1814M,ASV_1347,7.0
1814P,ASV_1347,14.0
FMT.0063SS,ASV_1347,117.0
FMT.0028M,ASV_1347,2453.0
FMT.0028N,ASV_1347,140.0
1432K,ASV_1349,111.0
1443A,ASV_1349,168.0
1642O,ASV_1349,2.0
634A,ASV_1349,679.0
1460J,ASV_1349,6.0
FMT.0251C,ASV_1349,3.0
1630G,ASV_1349,14.0
1630H,ASV_1349,48.0
FMT.0240D,ASV_1349,234.0
FMT.0240N,ASV_1349,40.0
1976D,ASV_1349,171.0
FMT.0212F,ASV_1349,8.0
1393L,ASV_1349,2.0
1858F,ASV_1349,108.0
FMT.0066L,ASV_1349,48.0
FMT.0066M,ASV_1349,423.0
FMT.0171L,ASV_1351,3.0
1461L,ASV_1351,32.0
FMT.0189E,ASV_1351,78.0
1366F,ASV_1351,8.0
FMT.0157O,ASV_1351,311.0
FMT.0215D,ASV_1351,366.0
1431G,ASV_1351,15.0
1839A,ASV_1351,1680.0
1460C,ASV_1351,34.0
1461D,ASV_1351,3.0
1461W,ASV_1351,33.0
1493E,ASV_1351,26.0
1493N,ASV_1351,26.0
FMT.0208H,ASV_1351,13.0
FMT.0165I,ASV_1351,41.0
1658J,ASV_1352,20.0
1680B,ASV_1352,6.0
1909I,ASV_1352,122.0
1684F,ASV_1352,47.0
1700A,ASV_1352,21.0
1705D,ASV_1352,33.0
